Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.6135068,0.5757331,0.5970712,0.520825,0.3504379,0.3657162,0.3861447,0.3778841,0.3485679,0.3515564,0.3425104,0.3523993,0.3607753,0.3173849,0.3474274,0.2914741,0.2800709,0.2909331,0.3152729,0.2978511
Andorra,AND,Regulatory Quality: Estimate,RQ.EST,1.26644,1.300701,1.276005,1.468842,1.447286,1.424216,1.360657,1.350138,1.377706,1.398468,1.408183,1.391692,1.617491,1.568978,1.567499,0.8850665,0.9129404,0.8714429,1.207127,1.187921
Andorra,AND,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andorra,AND,Regulatory Quality: Percentile Rank,RQ.PER.RNK,88.04348,89.63731,88.20513,91.32653,90.30612,89.16256,90.68627,91.17647,90.7767,90.7767,91.38756,89.95216,94.3128,93.83886,92.891,77.88461,78.36539,78.36539,85.57692,85.09615
Andorra,AND,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3863604,0.4513973,0.4266121,0.3714551,0.2760469,0.320425,0.2133106,0.3054609,0.3662245,0.3820176,0.4129339,0.4604832,0.4637991,0.503709,0.5010512,0.5074959,0.4604612,0.4862972,0.4686498,0.4940268
Andorra,AND,Rule of Law: Estimate,RL.EST,1.158363,1.213209,1.312131,1.252001,1.087207,1.210473,0.9762172,0.8659215,1.182821,1.196158,1.224501,1.204553,1.407835,1.407764,1.409044,1.641953,1.575988,1.577925,1.60133,1.607738
Andorra,AND,Rule of Law: Number of Sources,RL.NO.SRC,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
Andorra,AND,Rule of Law: Percentile Rank,RL.PER.RNK,86.43216,85,86.63367,86.13861,84.15842,87.08134,81.81818,75.59808,87.08134,86.53846,87.20379,86.72986,89.20188,89.20188,88.73239,90.38461,89.90385,90.86539,90.38461,90.86539
Andorra,AND,Rule of Law: Standard Error,RL.STD.ERR,0.3888651,0.3654988,0.3121003,0.358357,0.3386154,0.3314875,0.3461149,0.3618124,0.3557424,0.3334408,0.3645276,0.377175,0.3703397,0.3610647,0.3526475,0.5184611,0.5006004,0.5139297,0.4839529,0.4841593
Andorra,AND,Voice and Accountability: Estimate,VA.EST,1.563217,1.528759,1.535655,1.437128,1.422262,1.563077,1.528182,1.329979,1.305506,1.325322,1.322938,1.324309,1.360453,1.433838,1.406642,1.165939,1.194477,1.176535,1.160507,1.069589
Andorra,AND,Voice and Accountability: Number of Sources,VA.NO.SRC,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,2
Andorra,AND,Voice and Accountability: Percentile Rank,VA.PER.RNK,98.5,97.51244,97.01492,95.52238,94.02985,94.71154,94.71154,92.30769,92.30769,93.26923,92.41706,92.891,93.89671,93.89671,93.89671,87.68473,88.17734,87.19212,86.20689,83.25123
Andorra,AND,Voice and Accountability: Standard Error,VA.STD.ERR,0.2916907,0.2914455,0.2912832,0.2728176,0.2690323,0.260855,0.2664243,0.23421,0.2302242,0.2266117,0.2327837,0.2361738,0.231996,0.2333162,0.2262485,0.2491661,0.2348224,0.2172472,0.2289187,0.2673896
Angola,AGO,Control of Corruption: Estimate,CC.EST,-1.167702,-1.405836,-1.522685,-1.183629,-1.320665,-1.313559,-1.296139,-1.220061,-1.289693,-1.284621,-1.404655,-1.32573,-1.344287,-1.268587,-1.3097,-1.44389,-1.394778,-1.439703,-1.412488,-1.144541
Angola,AGO,Government Effectiveness: Estimate,GE.EST,-0.85994,-1.341783,-1.46231,-1.238857,-1.156531,-1.314578,-1.137153,-1.369493,-1.206412,-1.062213,-0.9603533,-1.117896,-1.153556,-0.9896317,-1.223171,-1.123669,-1.000103,-1.035903,-1.025313,-1.052086
Angola,AGO,Government Effectiveness: Number of Sources,GE.NO.SRC,3,5,5,6,7,8,7,9,8,8,9,10,10,9,11,11,10,10,9,9
Angola,AGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,21.31148,5.699482,3.589744,8.163265,9.183674,6.403941,12.2549,5.853659,10.67961,13.59223,17.22488,11.00478,11.37441,17.06161,10.90047,13.46154,15.38461,13.46154,14.90385,13.94231
Angola,AGO,Control of Corruption: Number of Sources,CC.NO.SRC,4,6,6,6,8,10,9,11,10,11,12,13,13,12,13,12,10,10,10,10
Angola,AGO,Control of Corruption: Percentile Rank,CC.PER.RNK,9.67742,1.546392,1.522843,6.565657,5.555555,7.804878,7.317073,7.804878,5.825243,4.854369,2.392344,3.809524,4.265403,7.109005,6.161138,3.846154,3.846154,5.769231,6.25,11.53846
Angola,AGO,Control of Corruption: Standard Error,CC.STD.ERR,0.2620766,0.2117292,0.2200078,0.1961948,0.1795699,0.1645404,0.1769521,0.167517,0.1834345,0.1808714,0.1702464,0.1572585,0.1545788,0.1583543,0.1535602,0.1488877,0.1529339,0.1569012,0.1423993,0.1479328
Angola,AGO,Government Effectiveness: Standard Error,GE.STD.ERR,0.1739037,0.2031547,0.2112371,0.1869344,0.1776029,0.1696814,0.1867412,0.1760835,0.2140375,0.2071385,0.1977682,0.1892362,0.1880082,0.19887,0.1709417,0.1805358,0.1845862,0.1802083,0.1887332,0.1926641
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.057286,-2.313072,-2.035583,-1.577046,-1.006538,-1.062798,-0.8875439,-0.541986,-0.6660322,-0.3629115,-0.3472624,-0.2261823,-0.3692378,-0.3893225,-0.3912335,-0.333232,-0.5008978,-0.3158988,-0.3316221,-0.3190349
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,5,6,5,6,5,5,6,7,7,6,7,7,6,6,6,6
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.723404,1.06383,1.587302,9.523809,19.59799,16.50485,21.35922,27.53623,24.15459,31.25,32.70142,37.91469,34.59716,35.07109,35.07109,32.85714,28.09524,33.33333,32.85714,34.76191
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.2924749,0.2872855,0.2874605,0.2741809,0.2675352,0.2715997,0.2523852,0.2435471,0.2442496,0.2330371,0.2315082,0.2001131,0.2105385,0.2161667,0.2245828,0.225094
Angola,AGO,Regulatory Quality: Estimate,RQ.EST,-1.415345,-1.689659,-1.799331,-1.46316,-1.212144,-1.251539,-1.257796,-1.132907,-1.02466,-1.065344,-1.031473,-1.035929,-1.097776,-0.9697781,-1.054224,-0.9884589,-0.9091855,-1.00138,-1.044177,-0.999813
Angola,AGO,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,6,5,6,7,8,8,9,8,8,9,10,10,9,10,10,9,9,9,9
Angola,AGO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,7.608696,5.699482,4.102564,6.632653,11.22449,9.852217,10.29412,13.23529,16.50485,16.01942,15.311,16.26794,12.32228,18.48341,15.63981,16.82692,17.78846,13.46154,12.5,12.98077
Angola,AGO,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3117465,0.2692645,0.2619841,0.2175786,0.1807992,0.1782772,0.1601425,0.1783893,0.1820392,0.1772703,0.1658382,0.1629875,0.1621879,0.1831346,0.1765834,0.1803933,0.1770902,0.1810222,0.1777362,0.1780088
Angola,AGO,Rule of Law: Estimate,RL.EST,-1.630469,-1.700753,-1.663307,-1.617329,-1.52141,-1.496279,-1.427661,-1.300314,-1.365904,-1.366982,-1.230835,-1.265287,-1.265381,-1.269548,-1.267904,-1.118136,-1.081932,-1.08732,-1.10426,-1.048023
Angola,AGO,Rule of Law: Number of Sources,RL.NO.SRC,6,8,8,9,10,12,12,14,13,14,15,16,16,15,16,14,13,12,11,11
Angola,AGO,Rule of Law: Percentile Rank,RL.PER.RNK,3.517588,2.5,1.980198,2.970297,4.455446,5.741627,7.177033,9.090909,6.220096,7.211538,10.42654,9.00474,9.859155,8.450705,8.920188,11.05769,12.5,12.5,11.53846,13.94231
Angola,AGO,Rule of Law: Standard Error,RL.STD.ERR,0.2124291,0.2098984,0.1827795,0.1949395,0.1904187,0.1702488,0.1643295,0.1550775,0.1642562,0.155147,0.1426624,0.135978,0.1310648,0.1388972,0.1335737,0.1439422,0.1498495,0.1668346,0.1576284,0.1533215
Angola,AGO,Voice and Accountability: Estimate,VA.EST,-1.578164,-1.411879,-1.458065,-1.238779,-1.272615,-1.28548,-1.234719,-1.252088,-1.185314,-1.119347,-1.126125,-1.120539,-1.125478,-1.076247,-1.113843,-1.145494,-1.177251,-1.142933,-1.09879,-0.9195936
Angola,AGO,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6,7,9,10,12,12,14,13,14,16,17,17,16,17,13,11,11,11,11
Angola,AGO,Voice and Accountability: Percentile Rank,VA.PER.RNK,6,9.452736,8.955224,12.93532,10.94527,11.53846,12.01923,11.53846,14.42308,15.86539,14.69194,14.69194,14.55399,15.96244,15.96244,15.27094,15.27094,16.74877,17.73399,22.6601
Angola,AGO,Voice and Accountability: Standard Error,VA.STD.ERR,0.2088098,0.2144461,0.1972829,0.159149,0.1569591,0.1445156,0.1462233,0.1206038,0.1226976,0.1148088,0.111552,0.1099059,0.1116967,0.114396,0.1093913,0.1273609,0.1269867,0.1247646,0.1256468,0.1311508
Anguilla,AIA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,0.8550555,1.278153,1.259531,1.269965,1.288655,1.325579,1.308072,1.279277,1.268373,1.260798,1.225222,1.218502,1.228779,1.242215,1.238614
Anguilla,AIA,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,1.07886,1.558452,1.543035,1.508254,1.537209,1.540096,1.518033,1.504689,1.531356,1.539397,0.952229,1.007332,1.328888,0.8358998,0.8301269
Anguilla,AIA,Government Effectiveness: Number of Sources,GE.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Anguilla,AIA,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,81.7734,91.17647,89.7561,90.29126,90.7767,91.86603,89.95216,90.52132,91.46919,91.94313,77.88461,79.32692,87.98077,76.44231,76.44231
Anguilla,AIA,Control of Corruption: Number of Sources,CC.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Anguilla,AIA,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,79.02439,88.29269,88.29269,88.83495,87.86407,88.03828,88.09524,88.15166,87.20379,86.72986,87.01923,87.01923,87.5,86.53846,86.53846
Anguilla,AIA,Control of Corruption: Standard Error,CC.STD.ERR,..,..,..,..,..,0.3959056,0.3415666,0.4198855,0.4162902,0.4029876,0.4274964,0.4315847,0.418033,0.4335781,0.442314,0.42467,0.421867,0.4225169,0.4016715,0.4023822
Anguilla,AIA,Government Effectiveness: Standard Error,GE.STD.ERR,..,..,..,..,..,0.4110788,0.30696,0.4337758,0.469347,0.4522182,0.4234263,0.4493661,0.4345975,0.4002086,0.3826276,0.467869,0.4479652,0.4350327,0.4470602,0.4585745
Anguilla,AIA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,0.7888739,1.193962,1.107798,1.086767,1.116136,0.8700855,1.373762,1.550928,1.47692,1.53398,1.164255,1.249272,1.315344,1.389161,1.297391
Anguilla,AIA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Anguilla,AIA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,74.27184,90.29126,89.37198,89.37198,89.42308,78.67299,95.7346,99.52607,99.52607,99.52607,91.90476,94.7619,95.2381,96.66666,94.28571
Anguilla,AIA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,0.4263886,0.3702046,0.3637845,0.3310883,0.3330689,0.3493391,0.349874,0.3359819,0.301696,0.3247028,0.259939,0.274313,0.2761247,0.2886801,0.2825343
Anguilla,AIA,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,0.9169039,1.113491,1.350138,1.377706,1.398468,1.408183,1.391692,1.372053,1.327829,1.327262,0.8850665,0.9129404,0.8714429,0.8418499,0.8194681
Anguilla,AIA,Regulatory Quality: Number of Sources,RQ.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Anguilla,AIA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,78.32513,82.84314,91.17647,90.7767,90.7767,91.38756,89.95216,90.04739,88.6256,89.09953,77.88461,78.36539,78.36539,77.88461,77.40385
Anguilla,AIA,Regulatory Quality: Standard Error,RQ.STD.ERR,..,..,..,..,..,0.320425,0.2133106,0.3054609,0.3662245,0.3820176,0.4129339,0.4604832,0.4637991,0.503709,0.5010512,0.5074959,0.4604612,0.4862972,0.4686498,0.4940268
Anguilla,AIA,Rule of Law: Estimate,RL.EST,..,..,..,..,..,1.159125,1.644845,1.599525,1.636583,1.670906,1.400128,1.382129,1.360597,1.364446,1.367896,0.0188626,-0.0392533,-0.0845851,-0.1041955,-0.0986837
Anguilla,AIA,Rule of Law: Number of Sources,RL.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Anguilla,AIA,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,86.1244,93.30144,92.3445,92.82297,92.78846,89.09953,88.6256,88.26291,88.26291,88.26291,59.13462,56.73077,51.92308,51.44231,51.44231
Anguilla,AIA,Rule of Law: Standard Error,RL.STD.ERR,..,..,..,..,..,0.3500574,0.3666447,0.4076685,0.3842792,0.3585834,0.3988745,0.4119611,0.4131565,0.3989472,0.3877265,0.5184611,0.5006004,0.5139297,0.4839529,0.4841593
Anguilla,AIA,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,0.8544181,0.9037812,1.017273,0.9721289,0.9671982,0.9638122,0.9882845,1.009052,1.025672,1.004767,..,..,..,..,..
Anguilla,AIA,Voice and Accountability: Number of Sources,VA.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..
Anguilla,AIA,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,76.44231,75.48077,80.28846,78.36539,79.32692,77.25118,78.19905,78.87324,80.75117,81.22066,..,..,..,..,..
Anguilla,AIA,Voice and Accountability: Standard Error,VA.STD.ERR,..,..,..,..,..,0.3388224,0.3576024,0.4918489,0.5116558,0.5111722,0.5001007,0.4787296,0.4489484,0.4298852,0.4573736,..,..,..,..,..
Antigua and Barbuda,ATG,Control of Corruption: Estimate,CC.EST,0.8698972,0.9177213,0.8956164,0.8801265,0.8889436,0.8566598,0.7499956,1.127545,1.154757,1.288655,1.325579,1.308072,1.279277,1.268373,1.260798,0.6399029,0.6896325,0.6937485,0.2420828,0.2766346
Antigua and Barbuda,ATG,Government Effectiveness: Estimate,GE.EST,0.6449225,0.6910514,0.6581553,0.6143455,0.6333275,0.5590521,0.453247,0.416459,0.4052124,0.5056782,0.5023152,0.4928478,0.4868821,0.4859672,0.4905606,-0.0692469,0.227459,0.2654906,0.009863,-0.0060096
Antigua and Barbuda,ATG,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
Antigua and Barbuda,ATG,Government Effectiveness: Percentile Rank,GE.PER.RNK,74.86339,76.68394,75.89744,74.4898,72.95918,71.42857,66.66666,67.31707,66.50485,68.93204,69.37799,68.89952,67.77251,68.24644,69.19431,51.92308,62.5,64.42308,53.84615,52.88462
Antigua and Barbuda,ATG,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2
Antigua and Barbuda,ATG,Control of Corruption: Percentile Rank,CC.PER.RNK,80.10753,81.95876,82.23351,80.80808,80.30303,79.51219,74.63415,84.39024,84.95145,87.86407,88.03828,88.09524,88.15166,87.20379,86.72986,74.03846,75.48077,74.51923,62.98077,63.46154
Antigua and Barbuda,ATG,Control of Corruption: Standard Error,CC.STD.ERR,0.4808887,0.4617725,0.4734834,0.4365705,0.4033458,0.3670945,0.3263068,0.3911235,0.3909375,0.4029876,0.4274964,0.4315847,0.418033,0.4335781,0.442314,0.42467,0.2739882,0.2701087,0.2670183,0.2648852
Antigua and Barbuda,ATG,Government Effectiveness: Standard Error,GE.STD.ERR,0.1876176,0.310279,0.3430663,0.2995045,0.36345,0.3770724,0.2967039,0.4029132,0.4411416,0.4522182,0.4234263,0.4493661,0.4345975,0.4002086,0.3826276,0.467869,0.4479652,0.4350327,0.4470602,0.4585745
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7184954,0.7300959,0.7141891,0.792757,0.8655943,1.08571,0.8303484,0.7995317,0.8022588,0.8139328,0.7213244,0.9049994,0.9575883,0.9757881,0.9588634,0.9845507,1.004725,0.8786072,0.7478715,0.7261432
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70.74468,72.34042,72.48677,73.01588,74.87437,84.46602,73.30097,71.98067,75.84541,75,71.56398,79.14692,79.62085,80.56872,79.62085,81.42857,86.19048,75.71429,71.42857,70.47619
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.6135068,0.5757331,0.5970712,0.520825,0.3504379,0.3313479,0.3338709,0.3326429,0.3081072,0.3107432,0.3246365,0.3200873,0.3066951,0.2827465,0.2972529,0.2380577,0.2459499,0.2480269,0.2580577,0.2550432
Antigua and Barbuda,ATG,Regulatory Quality: Estimate,RQ.EST,0.7869012,0.8167071,0.7923433,0.7359084,0.7157142,0.5910869,0.587315,0.5481927,0.5313625,0.6425917,0.6548098,0.6446683,0.6357366,0.6043823,0.6065512,0.5329666,0.3740782,0.3414612,0.2512497,0.411548
Antigua and Barbuda,ATG,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2
Antigua and Barbuda,ATG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,73.91304,76.1658,78.97436,72.44898,72.44898,68.96552,67.15686,66.17647,68.4466,70.87379,72.2488,73.68421,72.98578,72.03792,71.09005,70.19231,65.86539,65.38461,63.94231,66.82692
Antigua and Barbuda,ATG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3863604,0.4513973,0.4266121,0.3714551,0.2760469,0.2992069,0.2095949,0.295381,0.3486215,0.3820176,0.4129339,0.4604832,0.4637991,0.503709,0.5010512,0.5074959,0.3554641,0.3626564,0.3503259,0.360859
Antigua and Barbuda,ATG,Rule of Law: Estimate,RL.EST,1.050845,1.087896,1.058924,1.061046,1.068989,0.9226655,0.6685986,0.9316705,0.9067558,0.946843,0.9790636,0.9592275,0.9494721,0.9515464,0.8378081,-0.1772038,0.5898856,0.5088418,0.4432826,0.3933258
Antigua and Barbuda,ATG,Rule of Law: Number of Sources,RL.NO.SRC,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4
Antigua and Barbuda,ATG,Rule of Law: Percentile Rank,RL.PER.RNK,82.91457,84,84.15842,83.16832,83.16832,78.94736,70.33493,78.94736,80.38277,81.73077,81.51659,80.56872,79.81221,79.34272,74.64789,49.51923,70.67308,70.19231,66.82692,65.38461
Antigua and Barbuda,ATG,Rule of Law: Standard Error,RL.STD.ERR,0.3888651,0.3654988,0.3121003,0.358357,0.3386154,0.3183591,0.3297073,0.3459607,0.3415016,0.3251456,0.3540423,0.3661885,0.3576752,0.3495397,0.3418225,0.47482,0.3499195,0.3125248,0.3002347,0.3020779
Antigua and Barbuda,ATG,Voice and Accountability: Estimate,VA.EST,0.3335324,0.3393214,0.3909619,0.3366376,0.3174837,0.5730308,0.5331801,0.6313121,0.543636,0.5739086,0.5894281,0.495849,0.5111747,0.640057,0.6189557,0.5587108,0.5949929,0.6336027,0.6077873,0.618535
Antigua and Barbuda,ATG,Voice and Accountability: Number of Sources,VA.NO.SRC,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,1,2,3,3,3
Antigua and Barbuda,ATG,Voice and Accountability: Percentile Rank,VA.PER.RNK,61.5,59.20398,60.19901,58.20895,58.20895,66.82692,64.90385,67.78846,64.42308,64.42308,66.82465,62.08531,62.9108,67.13615,66.66666,66.99507,68.47291,67.98029,68.47291,69.45813
Antigua and Barbuda,ATG,Voice and Accountability: Standard Error,VA.STD.ERR,0.2916907,0.2914455,0.2912832,0.2728176,0.2690323,0.2554385,0.2614145,0.2320349,0.2280733,0.2266117,0.2327837,0.2361738,0.231996,0.245355,0.2385548,0.2684391,0.2214202,0.2056526,0.2144818,0.2410059
Argentina,ARG,Control of Corruption: Estimate,CC.EST,-0.1013172,-0.1134242,-0.1921188,-0.4682112,-0.4783363,-0.4249913,-0.3881924,-0.3412537,-0.3402916,-0.4355765,-0.4449961,-0.3614692,-0.3661579,-0.4431399,-0.432282,-0.5416201,-0.5470577,-0.2840413,-0.255946,-0.0834675
Argentina,ARG,Government Effectiveness: Estimate,GE.EST,0.16569,0.3764851,0.0321771,-0.2803573,-0.0474383,-0.0575691,-0.1242145,-0.0455042,-0.0159589,-0.1468119,-0.3182648,-0.16279,-0.1200561,-0.2385752,-0.2775489,-0.1591353,-0.0750081,0.1621292,0.149542,0.0259878
Argentina,ARG,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,6,8,8,9,9,11,11,10,11,11,11,11,11,11,11,11,11,11
Argentina,ARG,Government Effectiveness: Percentile Rank,GE.PER.RNK,60.10929,67.87565,57.4359,47.44898,58.16327,55.17241,50.98039,55.12195,53.39806,50.48544,45.93301,49.2823,49.76303,46.91943,45.97157,46.63462,50,60.09615,58.65385,54.80769
Argentina,ARG,Control of Corruption: Number of Sources,CC.NO.SRC,6,7,7,8,9,11,11,14,14,14,16,16,17,17,16,15,15,15,15,15
Argentina,ARG,Control of Corruption: Percentile Rank,CC.PER.RNK,53.76344,52.06186,50.25381,39.39394,38.38384,40,43.41463,42.92683,45.14563,39.32039,39.71292,43.33333,44.07583,39.33649,40.28436,35.09615,33.65385,47.11538,47.59615,54.32692
Argentina,ARG,Control of Corruption: Standard Error,CC.STD.ERR,0.2103251,0.1846321,0.1888203,0.1738006,0.1652955,0.1514637,0.1524199,0.1434202,0.1483926,0.1478517,0.1481611,0.1509045,0.1412328,0.1330205,0.1334404,0.130378,0.1310062,0.1319515,0.1208834,0.1182229
Argentina,ARG,Government Effectiveness: Standard Error,GE.STD.ERR,0.1679885,0.1976163,0.1926554,0.1718094,0.1752026,0.177186,0.1709719,0.1742087,0.1937953,0.2017978,0.188545,0.1928542,0.1928814,0.1913348,0.1896839,0.194905,0.1965327,0.1889718,0.1905654,0.1831254
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1129859,-0.1319699,0.0993588,-0.7794154,-0.3589412,-0.6099557,-0.0417681,0.0030557,0.0988585,-0.0852222,-0.2324056,-0.0847979,0.1589937,0.1030405,0.0653143,-0.0051219,0.0147854,0.2046255,0.1694364,0.0199319
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,51.06383,39.3617,50.79365,22.22222,35.17588,26.21359,44.17476,45.89372,46.85991,40.86538,36.96682,42.65403,52.1327,49.2891,48.34123,45.71429,46.19048,52.85714,53.33333,46.66667
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.211684,0.211271
Argentina,ARG,Regulatory Quality: Estimate,RQ.EST,0.5180674,0.5708775,0.2572446,-0.9190252,-0.7089257,-0.7137598,-0.5483672,-0.6406317,-0.6682156,-0.7375205,-0.8450356,-0.7623686,-0.7222099,-0.9292172,-0.957261,-1.074257,-0.9114419,-0.4696253,-0.2911722,-0.2430697
Argentina,ARG,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,7,7,8,8,9,9,10,10,9,10,10,11,11,11,11,11,11,11,11
Argentina,ARG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.84782,69.43005,63.58974,19.38775,24.4898,23.64532,31.86275,26.47059,25.72816,23.30097,22.48804,23.92344,25.59242,20.85308,18.00948,12.5,17.30769,33.65385,41.34615,42.30769
Argentina,ARG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2770943,0.2576428,0.2227895,0.2012513,0.174462,0.1783943,0.1573544,0.1809789,0.1836832,0.1867061,0.1713473,0.1708091,0.1622248,0.1752203,0.1749033,0.1804529,0.1737436,0.1785568,0.1735235,0.1753201
Argentina,ARG,Rule of Law: Estimate,RL.EST,0.0755526,-0.005769,-0.1499227,-0.7579951,-0.7735142,-0.8073725,-0.5546548,-0.568944,-0.5916041,-0.6766081,-0.6754778,-0.590509,-0.5608934,-0.6796814,-0.7076761,-0.8860345,-0.770812,-0.3936059,-0.2456109,-0.2400078
